Volatility 3 Framework 2.28.1

PID	Process	Value	Privilege	Attributes	Description
5144	CrossDeviceRes	26	SeSyncAgentPrivilege		Synch directory service data
5144	CrossDeviceRes	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
5144	CrossDeviceRes	28	SeManageVolumePrivilege		Manage the files on a volume
5144	CrossDeviceRes	29	SeImpersonatePrivilege		Impersonate a client after authentication
5144	CrossDeviceRes	30	SeCreateGlobalPrivilege	Default	Create global objects
5144	CrossDeviceRes	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
5144	CrossDeviceRes	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
5144	CrossDeviceRes	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
5144	CrossDeviceRes	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
5144	CrossDeviceRes	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
5144	CrossDeviceRes	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
5432	StartMenuExper	2	SeCreateTokenPrivilege		Create a token object
5432	StartMenuExper	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
5432	StartMenuExper	4	SeLockMemoryPrivilege		Lock pages in memory
5432	StartMenuExper	5	SeIncreaseQuotaPrivilege		Increase quotas
5432	StartMenuExper	6	SeMachineAccountPrivilege		Add workstations to the domain
5432	StartMenuExper	7	SeTcbPrivilege		Act as part of the operating system
5432	StartMenuExper	8	SeSecurityPrivilege		Manage auditing and security log
5432	StartMenuExper	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
5432	StartMenuExper	10	SeLoadDriverPrivilege		Load and unload device drivers
5432	StartMenuExper	11	SeSystemProfilePrivilege		Profile system performance
5432	StartMenuExper	12	SeSystemtimePrivilege		Change the system time
5432	StartMenuExper	13	SeProfileSingleProcessPrivilege		Profile a single process
5432	StartMenuExper	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
5432	StartMenuExper	15	SeCreatePagefilePrivilege		Create a pagefile
5432	StartMenuExper	16	SeCreatePermanentPrivilege		Create permanent shared objects
5432	StartMenuExper	17	SeBackupPrivilege		Backup files and directories
5432	StartMenuExper	18	SeRestorePrivilege		Restore files and directories
5432	StartMenuExper	19	SeShutdownPrivilege	Present	Shut down the system
5432	StartMenuExper	20	SeDebugPrivilege		Debug programs
5432	StartMenuExper	21	SeAuditPrivilege		Generate security audits
5432	StartMenuExper	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
5432	StartMenuExper	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
5432	StartMenuExper	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
5432	StartMenuExper	25	SeUndockPrivilege	Present	Remove computer from docking station
5432	StartMenuExper	26	SeSyncAgentPrivilege		Synch directory service data
5432	StartMenuExper	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
5432	StartMenuExper	28	SeManageVolumePrivilege		Manage the files on a volume
5432	StartMenuExper	29	SeImpersonatePrivilege		Impersonate a client after authentication
5432	StartMenuExper	30	SeCreateGlobalPrivilege	Default	Create global objects
5432	StartMenuExper	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
5432	StartMenuExper	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
5432	StartMenuExper	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
5432	StartMenuExper	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
5432	StartMenuExper	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
5432	StartMenuExper	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
5452	SearchHost.exe	2	SeCreateTokenPrivilege		Create a token object
5452	SearchHost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
5452	SearchHost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
5452	SearchHost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
5452	SearchHost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
5452	SearchHost.exe	7	SeTcbPrivilege		Act as part of the operating system
5452	SearchHost.exe	8	SeSecurityPrivilege		Manage auditing and security log
5452	SearchHost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
5452	SearchHost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
5452	SearchHost.exe	11	SeSystemProfilePrivilege		Profile system performance
5452	SearchHost.exe	12	SeSystemtimePrivilege		Change the system time
5452	SearchHost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
5452	SearchHost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
5452	SearchHost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
5452	SearchHost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
5452	SearchHost.exe	17	SeBackupPrivilege		Backup files and directories
5452	SearchHost.exe	18	SeRestorePrivilege		Restore files and directories
5452	SearchHost.exe	19	SeShutdownPrivilege		Shut down the system
5452	SearchHost.exe	20	SeDebugPrivilege		Debug programs
5452	SearchHost.exe	21	SeAuditPrivilege		Generate security audits
5452	SearchHost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
5452	SearchHost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
5452	SearchHost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
5452	SearchHost.exe	25	SeUndockPrivilege		Remove computer from docking station
5452	SearchHost.exe	26	SeSyncAgentPrivilege		Synch directory service data
5452	SearchHost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
5452	SearchHost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
5452	SearchHost.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
5452	SearchHost.exe	30	SeCreateGlobalPrivilege		Create global objects
5452	SearchHost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
5452	SearchHost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
5452	SearchHost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
5452	SearchHost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
5452	SearchHost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
5452	SearchHost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
5652	Widgets.exe	2	SeCreateTokenPrivilege		Create a token object
5652	Widgets.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
5652	Widgets.exe	4	SeLockMemoryPrivilege		Lock pages in memory
5652	Widgets.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
5652	Widgets.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
5652	Widgets.exe	7	SeTcbPrivilege		Act as part of the operating system
5652	Widgets.exe	8	SeSecurityPrivilege		Manage auditing and security log
5652	Widgets.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
5652	Widgets.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
5652	Widgets.exe	11	SeSystemProfilePrivilege		Profile system performance
5652	Widgets.exe	12	SeSystemtimePrivilege		Change the system time
5652	Widgets.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
5652	Widgets.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
5652	Widgets.exe	15	SeCreatePagefilePrivilege		Create a pagefile
5652	Widgets.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
5652	Widgets.exe	17	SeBackupPrivilege		Backup files and directories
5652	Widgets.exe	18	SeRestorePrivilege		Restore files and directories
5652	Widgets.exe	19	SeShutdownPrivilege	Present	Shut down the system
5652	Widgets.exe	20	SeDebugPrivilege		Debug programs
5652	Widgets.exe	21	SeAuditPrivilege		Generate security audits
5652	Widgets.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
5652	Widgets.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
5652	Widgets.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
5652	Widgets.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
5652	Widgets.exe	26	SeSyncAgentPrivilege		Synch directory service data
5652	Widgets.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
5652	Widgets.exe	28	SeManageVolumePrivilege		Manage the files on a volume
5652	Widgets.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
5652	Widgets.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
5652	Widgets.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
5652	Widgets.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
5652	Widgets.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
5652	Widgets.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
5652	Widgets.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
5652	Widgets.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
5684	RuntimeBroker.	2	SeCreateTokenPrivilege		Create a token object
5684	RuntimeBroker.	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
5684	RuntimeBroker.	4	SeLockMemoryPrivilege		Lock pages in memory
5684	RuntimeBroker.	5	SeIncreaseQuotaPrivilege		Increase quotas
5684	RuntimeBroker.	6	SeMachineAccountPrivilege		Add workstations to the domain
5684	RuntimeBroker.	7	SeTcbPrivilege		Act as part of the operating system
5684	RuntimeBroker.	8	SeSecurityPrivilege		Manage auditing and security log
5684	RuntimeBroker.	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
5684	RuntimeBroker.	10	SeLoadDriverPrivilege		Load and unload device drivers
5684	RuntimeBroker.	11	SeSystemProfilePrivilege		Profile system performance
5684	RuntimeBroker.	12	SeSystemtimePrivilege		Change the system time
5684	RuntimeBroker.	13	SeProfileSingleProcessPrivilege		Profile a single process
5684	RuntimeBroker.	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
5684	RuntimeBroker.	15	SeCreatePagefilePrivilege		Create a pagefile
5684	RuntimeBroker.	16	SeCreatePermanentPrivilege		Create permanent shared objects
5684	RuntimeBroker.	17	SeBackupPrivilege		Backup files and directories
5684	RuntimeBroker.	18	SeRestorePrivilege		Restore files and directories
5684	RuntimeBroker.	19	SeShutdownPrivilege	Present	Shut down the system
5684	RuntimeBroker.	20	SeDebugPrivilege		Debug programs
5684	RuntimeBroker.	21	SeAuditPrivilege		Generate security audits
5684	RuntimeBroker.	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
5684	RuntimeBroker.	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
5684	RuntimeBroker.	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
5684	RuntimeBroker.	25	SeUndockPrivilege	Present	Remove computer from docking station
5684	RuntimeBroker.	26	SeSyncAgentPrivilege		Synch directory service data
5684	RuntimeBroker.	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
5684	RuntimeBroker.	28	SeManageVolumePrivilege		Manage the files on a volume
5684	RuntimeBroker.	29	SeImpersonatePrivilege		Impersonate a client after authentication
5684	RuntimeBroker.	30	SeCreateGlobalPrivilege	Default	Create global objects
5684	RuntimeBroker.	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
5684	RuntimeBroker.	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
5684	RuntimeBroker.	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
5684	RuntimeBroker.	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
5684	RuntimeBroker.	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
5684	RuntimeBroker.	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
5712	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
5712	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
5712	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
5712	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
5712	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
5712	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
5712	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
5712	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
5712	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
5712	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
5712	svchost.exe	12	SeSystemtimePrivilege		Change the system time
5712	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
5712	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
5712	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
5712	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
5712	svchost.exe	17	SeBackupPrivilege		Backup files and directories
5712	svchost.exe	18	SeRestorePrivilege		Restore files and directories
5712	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
5712	svchost.exe	20	SeDebugPrivilege		Debug programs
5712	svchost.exe	21	SeAuditPrivilege		Generate security audits
5712	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
5712	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
5712	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
5712	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
5712	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
5712	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
5712	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
5712	svchost.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
5712	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
5712	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
5712	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
5712	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
5712	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
5712	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
5712	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
5964	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
5964	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
5964	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
5964	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
5964	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
5964	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
5964	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
