Volatility 3 Framework 2.28.1

PID	Process	Value	Privilege	Attributes	Description
84932	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
84932	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
84932	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
84932	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
84932	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
84932	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
84932	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
84932	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
84932	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
84932	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
84256	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
84256	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
84256	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
84256	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
84256	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
84256	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
84256	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
84256	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
84256	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
84256	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
84256	svchost.exe	12	SeSystemtimePrivilege		Change the system time
84256	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
84256	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
84256	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
84256	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
84256	svchost.exe	17	SeBackupPrivilege		Backup files and directories
84256	svchost.exe	18	SeRestorePrivilege		Restore files and directories
84256	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
84256	svchost.exe	20	SeDebugPrivilege		Debug programs
84256	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
84256	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
84256	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
84256	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
84256	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
84256	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
84256	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
84256	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
84256	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
84256	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
84256	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
84256	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
84256	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
84256	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
84256	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
84256	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
83600	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
83600	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
83600	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
83600	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
83600	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
83600	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
83600	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
83600	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
83600	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
83600	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
83600	svchost.exe	12	SeSystemtimePrivilege		Change the system time
83600	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
83600	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
83600	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
83600	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
83600	svchost.exe	17	SeBackupPrivilege		Backup files and directories
83600	svchost.exe	18	SeRestorePrivilege		Restore files and directories
83600	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
83600	svchost.exe	20	SeDebugPrivilege		Debug programs
83600	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
83600	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
83600	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
83600	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
83600	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
83600	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
83600	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
83600	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
83600	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
83600	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
83600	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
83600	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
83600	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
83600	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
83600	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
83600	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
88908	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
88908	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
88908	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
88908	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
88908	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
88908	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
88908	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
88908	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
88908	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
88908	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
88908	svchost.exe	12	SeSystemtimePrivilege		Change the system time
88908	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
88908	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
88908	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
88908	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
88908	svchost.exe	17	SeBackupPrivilege		Backup files and directories
88908	svchost.exe	18	SeRestorePrivilege		Restore files and directories
88908	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
88908	svchost.exe	20	SeDebugPrivilege		Debug programs
88908	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
88908	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
88908	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
88908	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
88908	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
88908	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
88908	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
88908	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
88908	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
88908	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
88908	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
88908	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
88908	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
88908	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
88908	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
88908	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
89648	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
89648	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
89648	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
89648	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
89648	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
89648	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
89648	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
89648	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
89648	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
89648	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
89648	svchost.exe	12	SeSystemtimePrivilege		Change the system time
89648	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
89648	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
89648	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
89648	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
89648	svchost.exe	17	SeBackupPrivilege		Backup files and directories
89648	svchost.exe	18	SeRestorePrivilege		Restore files and directories
89648	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
89648	svchost.exe	20	SeDebugPrivilege		Debug programs
89648	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
89648	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
89648	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
89648	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
89648	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
89648	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
89648	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
89648	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
89648	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
89648	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
89648	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
89648	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
89648	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
89648	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
89648	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
89648	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
90732	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
90732	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
90732	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
90732	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
90732	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
90732	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
90732	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
90732	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
90732	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
90732	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
90732	svchost.exe	12	SeSystemtimePrivilege		Change the system time
90732	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
90732	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
90732	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
90732	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
90732	svchost.exe	17	SeBackupPrivilege		Backup files and directories
90732	svchost.exe	18	SeRestorePrivilege		Restore files and directories
90732	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
90732	svchost.exe	20	SeDebugPrivilege		Debug programs
90732	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
90732	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
90732	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
90732	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
90732	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
90732	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
90732	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
90732	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
90732	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
90732	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
90732	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
90732	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
90732	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
